,heuristic,solution_len,acc,cum_acc
1472,mult_heuristic,21,False,0.0
1128,mult_heuristic,21,False,0.0
9045,mult_heuristic,21,False,0.0
4834,mult_heuristic,21,False,0.0
9824,mult_heuristic,21,False,0.0
4706,sum_heuristic,21,False,0.0
17997,mult_heuristic,21,False,0.0
16457,mult_heuristic,21,False,0.0
8615,mult_heuristic,21,False,0.0
10303,mult_heuristic,21,False,0.0
10245,mult_heuristic,21,False,0.0
1773,mult_heuristic,21,False,0.0
10535,mult_heuristic,21,False,0.0
10874,sum_heuristic,21,False,0.0
18374,mult_heuristic,21,False,0.0
4156,mult_heuristic,21,False,0.0
15560,mult_heuristic,21,False,0.0
11291,mult_heuristic,21,False,0.0
11445,mult_heuristic,21,False,0.0
7764,mult_heuristic,21,False,0.0
5786,mult_heuristic,21,False,0.0
15380,mult_heuristic,21,False,0.0
15280,mult_heuristic,21,False,0.0
15149,sum_heuristic,21,False,0.0
18876,mult_heuristic,21,False,0.0
5953,mult_heuristic,21,False,0.0
14485,mult_heuristic,21,False,0.0
19131,mult_heuristic,21,False,0.0
3470,mult_heuristic,21,False,0.0
2809,mult_heuristic,21,False,0.0
14130,mult_heuristic,21,False,0.0
12954,mult_heuristic,21,False,0.0
13899,sum_heuristic,21,False,0.0
6462,mult_heuristic,21,False,0.0
13695,mult_heuristic,21,False,0.0
5152,mult_heuristic,22,False,0.0
17463,mult_heuristic,22,False,0.0
6629,mult_heuristic,22,False,0.0
19658,sum_heuristic,22,False,0.0
6684,sum_heuristic,22,False,0.0
13582,mult_heuristic,22,False,0.0
13438,mult_heuristic,22,False,0.0
13714,mult_heuristic,22,False,0.0
13722,mult_heuristic,22,False,0.0
13629,mult_heuristic,22,False,0.0
3042,mult_heuristic,22,False,0.0
13493,mult_heuristic,22,False,0.0
13671,mult_heuristic,22,False,0.0
112,mult_heuristic,22,False,0.0
116,mult_heuristic,22,False,0.0
6650,mult_heuristic,22,False,0.0
5021,mult_heuristic,22,False,0.0
5072,mult_heuristic,22,False,0.0
17227,mult_heuristic,22,False,0.0
1246,mult_heuristic,22,False,0.0
5223,mult_heuristic,22,False,0.0
17147,mult_heuristic,22,False,0.0
9538,mult_heuristic,22,False,0.0
9165,mult_heuristic,22,False,0.0
1429,mult_heuristic,22,False,0.0
17025,mult_heuristic,22,False,0.0
17028,mult_heuristic,22,False,0.0
17686,mult_heuristic,22,False,0.0
8999,sum_heuristic,22,False,0.0
8990,mult_heuristic,22,False,0.0
17104,mult_heuristic,22,False,0.0
17709,mult_heuristic,22,False,0.0
17715,mult_heuristic,22,False,0.0
16971,mult_heuristic,22,False,0.0
4921,mult_heuristic,22,False,0.0
17643,mult_heuristic,22,False,0.0
6794,mult_heuristic,22,False,0.0
13285,mult_heuristic,22,False,0.0
6285,mult_heuristic,22,False,0.0
13896,mult_heuristic,22,False,0.0
17046,mult_heuristic,22,False,0.0
5299,mult_heuristic,22,False,0.0
8920,mult_heuristic,22,False,0.0
16906,mult_heuristic,22,False,0.0
16923,mult_heuristic,22,False,0.0
9829,mult_heuristic,22,False,0.0
1427,mult_heuristic,22,False,0.0
1642,mult_heuristic,22,False,0.0
8842,mult_heuristic,22,False,0.0
8767,mult_heuristic,22,False,0.0
8753,mult_heuristic,22,False,0.0
9967,mult_heuristic,22,False,0.0
1586,mult_heuristic,22,False,0.0
10061,mult_heuristic,22,False,0.0
10072,mult_heuristic,22,False,0.0
17861,sum_heuristic,22,False,0.0
17864,mult_heuristic,22,False,0.0
17865,mult_heuristic,22,False,0.0
17879,mult_heuristic,22,False,0.0
4733,mult_heuristic,22,False,0.0
10131,mult_heuristic,22,False,0.0
16287,mult_heuristic,22,False,0.0
16495,mult_heuristic,22,False,0.0
8730,mult_heuristic,22,False,0.0
10280,mult_heuristic,22,False,0.0
8597,mult_heuristic,22,False,0.0
10320,mult_heuristic,22,False,0.0
13026,mult_heuristic,22,False,0.0
13033,mult_heuristic,22,False,0.0
2822,mult_heuristic,22,False,0.0
240,mult_heuristic,22,False,0.0
2873,mult_heuristic,22,False,0.0
3218,mult_heuristic,22,False,0.0
3226,sum_heuristic,22,False,0.0
6315,mult_heuristic,22,False,0.0
10600,mult_heuristic,22,False,0.0
10564,mult_heuristic,22,False,0.0
10697,sum_heuristic,22,False,0.0
8625,mult_heuristic,22,False,0.0
18026,mult_heuristic,22,False,0.0
8608,mult_heuristic,22,False,0.0
4567,sum_heuristic,22,False,0.0
18016,mult_heuristic,22,False,0.0
16307,mult_heuristic,22,False,0.0
1733,mult_heuristic,22,False,0.0
4382,sum_heuristic,22,False,0.0
10541,mult_heuristic,22,False,0.0
8561,mult_heuristic,22,False,0.0
10462,mult_heuristic,22,False,0.0
5500,sum_heuristic,22,False,0.0
8424,mult_heuristic,22,False,0.0
16019,mult_heuristic,22,False,0.0
10726,mult_heuristic,22,False,0.0
8443,mult_heuristic,22,False,0.0
10666,mult_heuristic,22,False,0.0
10685,mult_heuristic,22,False,0.0
16121,sum_heuristic,22,False,0.0
6332,mult_heuristic,22,False,0.0
6702,mult_heuristic,22,False,0.0
19615,mult_heuristic,22,False,0.0
19561,mult_heuristic,22,False,0.0
2929,mult_heuristic,22,False,0.0
2939,mult_heuristic,22,False,0.0
13883,mult_heuristic,22,False,0.0
13413,mult_heuristic,22,False,0.0
2923,mult_heuristic,22,False,0.0
10964,mult_heuristic,22,False,0.0
10929,mult_heuristic,22,False,0.0
10932,mult_heuristic,22,False,0.0
1879,mult_heuristic,22,False,0.0
16067,mult_heuristic,22,False,0.0
8252,mult_heuristic,22,False,0.0
885,mult_heuristic,22,False,0.0
8321,mult_heuristic,22,False,0.0
2002,mult_heuristic,22,False,0.0
11153,mult_heuristic,22,False,0.0
4213,mult_heuristic,22,False,0.0
4219,mult_heuristic,22,False,0.0
8230,sum_heuristic,22,False,0.0
10863,mult_heuristic,22,False,0.0
10865,mult_heuristic,22,False,0.0
4264,mult_heuristic,22,False,0.0
18282,mult_heuristic,22,False,0.0
15670,mult_heuristic,22,False,0.0
11188,mult_heuristic,22,False,0.0
1956,mult_heuristic,22,False,0.0
15640,mult_heuristic,22,False,0.0
7977,mult_heuristic,22,False,0.0
18456,mult_heuristic,22,False,0.0
770,mult_heuristic,22,False,0.0
12943,mult_heuristic,22,False,0.0
3361,mult_heuristic,22,False,0.0
6882,mult_heuristic,22,False,0.0
19417,mult_heuristic,22,False,0.0
13111,mult_heuristic,22,False,0.0
12892,mult_heuristic,22,False,0.0
2746,mult_heuristic,22,False,0.0
5726,mult_heuristic,22,False,0.0
8000,mult_heuristic,22,False,0.0
15741,mult_heuristic,22,False,0.0
18480,mult_heuristic,22,False,0.0
15477,mult_heuristic,22,False,0.0
15520,mult_heuristic,22,False,0.0
2108,mult_heuristic,22,False,0.0
7724,mult_heuristic,22,False,0.0
18659,mult_heuristic,22,False,0.0
15337,mult_heuristic,22,False,0.0
5782,mult_heuristic,22,False,0.0
18597,mult_heuristic,22,False,0.0
11448,mult_heuristic,22,False,0.0
2255,mult_heuristic,22,False,0.0
3941,mult_heuristic,22,False,0.0
3888,mult_heuristic,22,False,0.0
3892,mult_heuristic,22,False,0.0
15219,mult_heuristic,22,False,0.0
15181,mult_heuristic,22,False,0.0
5803,sum_heuristic,22,False,0.0
11525,mult_heuristic,22,False,0.0
18835,mult_heuristic,22,False,0.0
15092,mult_heuristic,22,False,0.0
11805,sum_heuristic,22,False,0.0
11749,mult_heuristic,22,False,0.0
15266,mult_heuristic,22,False,0.0
15281,mult_heuristic,22,False,0.0
18697,mult_heuristic,22,False,0.0
19356,mult_heuristic,22,False,0.0
6945,mult_heuristic,22,False,0.0
14205,mult_heuristic,22,False,0.0
14963,mult_heuristic,22,False,0.0
3816,mult_heuristic,22,False,0.0
11874,mult_heuristic,22,False,0.0
18778,mult_heuristic,22,False,0.0
5867,mult_heuristic,22,False,0.0
18833,mult_heuristic,22,False,0.0
14910,mult_heuristic,22,False,0.0
14848,mult_heuristic,22,False,0.0
3780,mult_heuristic,22,False,0.0
7501,mult_heuristic,22,False,0.0
517,mult_heuristic,22,False,0.0
14844,mult_heuristic,22,False,0.0
15048,mult_heuristic,22,False,0.0
12104,mult_heuristic,22,False,0.0
3781,mult_heuristic,22,False,0.0
3805,mult_heuristic,22,False,0.0
12027,mult_heuristic,22,False,0.0
3814,mult_heuristic,22,False,0.0
3595,mult_heuristic,22,False,0.0
19051,mult_heuristic,22,False,0.0
496,mult_heuristic,22,False,0.0
510,mult_heuristic,22,False,0.0
18996,mult_heuristic,22,False,0.0
18965,mult_heuristic,22,False,0.0
12220,mult_heuristic,22,False,0.0
19299,mult_heuristic,22,False,0.0
2712,mult_heuristic,22,False,0.0
14255,mult_heuristic,22,False,0.0
7330,mult_heuristic,22,False,0.0
7265,mult_heuristic,22,False,0.0
12396,mult_heuristic,22,False,0.0
6018,mult_heuristic,22,False,0.0
19189,mult_heuristic,22,False,0.0
14474,mult_heuristic,22,False,0.0
14403,mult_heuristic,22,False,0.0
12416,mult_heuristic,22,False,0.0
12719,sum_heuristic,22,False,0.0
7127,mult_heuristic,22,False,0.0
7090,mult_heuristic,22,False,0.0
14389,mult_heuristic,22,False,0.0
3445,mult_heuristic,22,False,0.0
19312,mult_heuristic,22,False,0.0
7210,mult_heuristic,22,False,0.0
6043,mult_heuristic,22,False,0.0
3562,sum_heuristic,22,False,0.0
6641,mult_heuristic,22,False,0.0
5114,mult_heuristic,22,False,0.0
9299,mult_heuristic,22,False,0.0
19971,mult_heuristic,22,False,0.0
17266,mult_heuristic,22,False,0.0
9529,mult_heuristic,22,False,0.0
1319,mult_heuristic,22,False,0.0
5171,mult_heuristic,22,False,0.0
9569,mult_heuristic,22,False,0.0
1207,mult_heuristic,22,False,0.0
17565,mult_heuristic,22,False,0.0
13725,mult_heuristic,22,False,0.0
9315,mult_heuristic,22,False,0.0
3003,sum_heuristic,23,False,0.0
6397,mult_heuristic,23,False,0.0
13590,mult_heuristic,23,False,0.0
13599,mult_heuristic,23,False,0.0
19967,mult_heuristic,23,False,0.0
6679,mult_heuristic,23,False,0.0
6681,mult_heuristic,23,False,0.0
6627,mult_heuristic,23,False,0.0
13389,mult_heuristic,23,False,0.0
2999,mult_heuristic,23,False,0.0
19670,mult_heuristic,23,False,0.0
19631,mult_heuristic,23,False,0.0
13325,mult_heuristic,23,False,0.0
3009,sum_heuristic,23,False,0.0
13515,mult_heuristic,23,False,0.0
13521,mult_heuristic,23,False,0.0
6668,mult_heuristic,23,False,0.0
13777,mult_heuristic,23,False,0.0
13784,mult_heuristic,23,False,0.0
13787,sum_heuristic,23,False,0.0
13789,sum_heuristic,23,False,0.0
147,sum_heuristic,23,False,0.0
150,mult_heuristic,23,False,0.0
19655,mult_heuristic,23,False,0.0
1293,mult_heuristic,23,False,0.0
17406,sum_heuristic,23,False,0.0
17352,mult_heuristic,23,False,0.0
17359,mult_heuristic,23,False,0.0
5084,mult_heuristic,23,False,0.0
5086,mult_heuristic,23,False,0.0
9444,mult_heuristic,23,False,0.0
13636,mult_heuristic,23,False,0.0
9410,mult_heuristic,23,False,0.0
9303,mult_heuristic,23,False,0.0
1259,mult_heuristic,23,False,0.0
17461,mult_heuristic,23,False,0.0
1291,mult_heuristic,23,False,0.0
17422,mult_heuristic,23,False,0.0
9402,mult_heuristic,23,False,0.0
5096,mult_heuristic,23,False,0.0
5097,mult_heuristic,23,False,0.0
9360,sum_heuristic,23,False,0.0
9370,sum_heuristic,23,False,0.0
9462,mult_heuristic,23,False,0.0
19927,mult_heuristic,23,False,0.0
9324,mult_heuristic,23,False,0.0
19809,mult_heuristic,23,False,0.0
19785,mult_heuristic,23,False,0.0
19790,mult_heuristic,23,False,0.0
6477,mult_heuristic,23,False,0.0
17466,mult_heuristic,23,False,0.0
19110,sum_heuristic,23,False,0.0
417,sum_heuristic,23,False,0.0
6071,mult_heuristic,23,False,0.0
6079,mult_heuristic,23,False,0.0
7222,mult_heuristic,23,False,0.0
19320,sum_heuristic,23,False,0.0
19324,mult_heuristic,23,False,0.0
19270,mult_heuristic,23,False,0.0
6122,mult_heuristic,23,False,0.0
3491,mult_heuristic,23,False,0.0
2669,mult_heuristic,23,False,0.0
2671,sum_heuristic,23,False,0.0
2685,sum_heuristic,23,False,0.0
14372,mult_heuristic,23,False,0.0
14399,mult_heuristic,23,False,0.0
14338,sum_heuristic,23,False,0.0
3431,mult_heuristic,23,False,0.0
12739,mult_heuristic,23,False,0.0
12592,mult_heuristic,23,False,0.0
3456,mult_heuristic,23,False,0.0
7111,mult_heuristic,23,False,0.0
7126,mult_heuristic,23,False,0.0
7134,mult_heuristic,23,False,0.0
436,mult_heuristic,23,False,0.0
438,mult_heuristic,23,False,0.0
19074,mult_heuristic,23,False,0.0
19083,mult_heuristic,23,False,0.0
19099,mult_heuristic,23,False,0.0
19050,mult_heuristic,23,False,0.0
12427,mult_heuristic,23,False,0.0
14454,mult_heuristic,23,False,0.0
14414,mult_heuristic,23,False,0.0
14496,mult_heuristic,23,False,0.0
14466,mult_heuristic,23,False,0.0
14469,sum_heuristic,23,False,0.0
7277,sum_heuristic,23,False,0.0
6064,mult_heuristic,23,False,0.0
14479,mult_heuristic,23,False,0.0
14481,mult_heuristic,23,False,0.0
3526,sum_heuristic,23,False,0.0
3532,sum_heuristic,23,False,0.0
12530,mult_heuristic,23,False,0.0
14440,sum_heuristic,23,False,0.0
14452,mult_heuristic,23,False,0.0
3495,mult_heuristic,23,False,0.0
3505,mult_heuristic,23,False,0.0
7147,mult_heuristic,23,False,0.0
7164,sum_heuristic,23,False,0.0
6112,mult_heuristic,23,False,0.0
404,mult_heuristic,23,False,0.0
14472,sum_heuristic,23,False,0.0
5965,sum_heuristic,23,False,0.0
2496,mult_heuristic,23,False,0.0
14688,mult_heuristic,23,False,0.0
2530,mult_heuristic,23,False,0.0
3668,mult_heuristic,23,False,0.0
12274,sum_heuristic,23,False,0.0
19038,mult_heuristic,23,False,0.0
7455,mult_heuristic,23,False,0.0
12404,mult_heuristic,23,False,0.0
2587,mult_heuristic,23,False,0.0
14614,mult_heuristic,23,False,0.0
14615,mult_heuristic,23,False,0.0
14533,sum_heuristic,23,False,0.0
14548,mult_heuristic,23,False,0.0
7390,mult_heuristic,23,False,0.0
12496,mult_heuristic,23,False,0.0
12453,mult_heuristic,23,False,0.0
12462,mult_heuristic,23,False,0.0
12463,mult_heuristic,23,False,0.0
12464,mult_heuristic,23,False,0.0
12465,mult_heuristic,23,False,0.0
12392,mult_heuristic,23,False,0.0
7352,mult_heuristic,23,False,0.0
7353,mult_heuristic,23,False,0.0
7355,mult_heuristic,23,False,0.0
7313,mult_heuristic,23,False,0.0
2594,mult_heuristic,23,False,0.0
3564,mult_heuristic,23,False,0.0
3417,mult_heuristic,23,False,0.0
7098,mult_heuristic,23,False,0.0
354,mult_heuristic,23,False,0.0
19240,mult_heuristic,23,False,0.0
19245,mult_heuristic,23,False,0.0
7181,mult_heuristic,23,False,0.0
7146,mult_heuristic,23,False,0.0
12639,mult_heuristic,23,False,0.0
2713,sum_heuristic,23,False,0.0
14227,mult_heuristic,23,False,0.0
14230,mult_heuristic,23,False,0.0
12818,sum_heuristic,23,False,0.0
3393,mult_heuristic,23,False,0.0
3411,mult_heuristic,23,False,0.0
3414,sum_heuristic,23,False,0.0
7063,mult_heuristic,23,False,0.0
12768,mult_heuristic,23,False,0.0
12776,mult_heuristic,23,False,0.0
12779,mult_heuristic,23,False,0.0
12791,mult_heuristic,23,False,0.0
2697,mult_heuristic,23,False,0.0
2707,mult_heuristic,23,False,0.0
14324,mult_heuristic,23,False,0.0
14297,mult_heuristic,23,False,0.0
3380,mult_heuristic,23,False,0.0
3390,mult_heuristic,23,False,0.0
6167,mult_heuristic,23,False,0.0
7046,sum_heuristic,23,False,0.0
7056,mult_heuristic,23,False,0.0
18998,mult_heuristic,23,False,0.0
5922,sum_heuristic,23,False,0.0
5934,mult_heuristic,23,False,0.0
5944,mult_heuristic,23,False,0.0
12169,mult_heuristic,23,False,0.0
2552,mult_heuristic,23,False,0.0
14671,sum_heuristic,23,False,0.0
14674,mult_heuristic,23,False,0.0
14630,mult_heuristic,23,False,0.0
14640,sum_heuristic,23,False,0.0
2568,sum_heuristic,23,False,0.0
19063,mult_heuristic,23,False,0.0
19067,mult_heuristic,23,False,0.0
470,mult_heuristic,23,False,0.0
472,mult_heuristic,23,False,0.0
19016,mult_heuristic,23,False,0.0
19036,mult_heuristic,23,False,0.0
12331,sum_heuristic,23,False,0.0
6013,mult_heuristic,23,False,0.0
7395,mult_heuristic,23,False,0.0
7408,mult_heuristic,23,False,0.0
7410,mult_heuristic,23,False,0.0
7411,sum_heuristic,23,False,0.0
7369,mult_heuristic,23,False,0.0
12447,mult_heuristic,23,False,0.0
12010,mult_heuristic,23,False,0.0
12023,mult_heuristic,23,False,0.0
3874,mult_heuristic,23,False,0.0
14980,mult_heuristic,23,False,0.0
2425,mult_heuristic,23,False,0.0
2426,mult_heuristic,23,False,0.0
3618,mult_heuristic,23,False,0.0
12146,mult_heuristic,23,False,0.0
12158,mult_heuristic,23,False,0.0
12099,mult_heuristic,23,False,0.0
14793,mult_heuristic,23,False,0.0
14726,mult_heuristic,23,False,0.0
14728,mult_heuristic,23,False,0.0
14731,sum_heuristic,23,False,0.0
3694,mult_heuristic,23,False,0.0
3709,mult_heuristic,23,False,0.0
3711,mult_heuristic,23,False,0.0
12280,mult_heuristic,23,False,0.0
12225,mult_heuristic,23,False,0.0
7457,sum_heuristic,23,False,0.0
7464,mult_heuristic,23,False,0.0
7479,mult_heuristic,23,False,0.0
7432,mult_heuristic,23,False,0.0
7441,sum_heuristic,23,False,0.0
488,mult_heuristic,23,False,0.0
14797,sum_heuristic,23,False,0.0
14725,mult_heuristic,23,False,0.0
2376,mult_heuristic,23,False,0.0
2377,sum_heuristic,23,False,0.0
11840,mult_heuristic,23,False,0.0
11849,mult_heuristic,23,False,0.0
11852,mult_heuristic,23,False,0.0
7635,sum_heuristic,23,False,0.0
7642,mult_heuristic,23,False,0.0
5900,mult_heuristic,23,False,0.0
2470,mult_heuristic,23,False,0.0
3765,sum_heuristic,23,False,0.0
12087,sum_heuristic,23,False,0.0
12052,sum_heuristic,23,False,0.0
12129,mult_heuristic,23,False,0.0
15058,mult_heuristic,23,False,0.0
15059,mult_heuristic,23,False,0.0
7517,mult_heuristic,23,False,0.0
18930,mult_heuristic,23,False,0.0
18900,sum_heuristic,23,False,0.0
2439,mult_heuristic,23,False,0.0
14834,sum_heuristic,23,False,0.0
14896,sum_heuristic,23,False,0.0
14855,mult_heuristic,23,False,0.0
14866,sum_heuristic,23,False,0.0
12143,sum_heuristic,23,False,0.0
7500,mult_heuristic,23,False,0.0
18780,mult_heuristic,23,False,0.0
5864,mult_heuristic,23,False,0.0
5877,sum_heuristic,23,False,0.0
15094,mult_heuristic,23,False,0.0
7565,mult_heuristic,23,False,0.0
7566,mult_heuristic,23,False,0.0
11941,sum_heuristic,23,False,0.0
11946,mult_heuristic,23,False,0.0
11917,mult_heuristic,23,False,0.0
18788,mult_heuristic,23,False,0.0
18760,mult_heuristic,23,False,0.0
18771,sum_heuristic,23,False,0.0
18861,mult_heuristic,23,False,0.0
18862,sum_heuristic,23,False,0.0
18821,sum_heuristic,23,False,0.0
7634,mult_heuristic,23,False,0.0
14984,mult_heuristic,23,False,0.0
14931,mult_heuristic,23,False,0.0
5918,sum_heuristic,23,False,0.0
7595,mult_heuristic,23,False,0.0
7553,mult_heuristic,23,False,0.0
7554,mult_heuristic,23,False,0.0
2348,mult_heuristic,23,False,0.0
11901,mult_heuristic,23,False,0.0
18907,mult_heuristic,23,False,0.0
569,sum_heuristic,23,False,0.0
7006,mult_heuristic,23,False,0.0
7066,mult_heuristic,23,False,0.0
7008,sum_heuristic,23,False,0.0
7016,mult_heuristic,23,False,0.0
7022,mult_heuristic,23,False,0.0
7030,sum_heuristic,23,False,0.0
7033,mult_heuristic,23,False,0.0
341,mult_heuristic,23,False,0.0
19331,mult_heuristic,23,False,0.0
3362,mult_heuristic,23,False,0.0
2773,mult_heuristic,23,False,0.0
14182,mult_heuristic,23,False,0.0
14146,mult_heuristic,23,False,0.0
3298,mult_heuristic,23,False,0.0
3299,mult_heuristic,23,False,0.0
12890,mult_heuristic,23,False,0.0
6952,mult_heuristic,23,False,0.0
6954,mult_heuristic,23,False,0.0
304,mult_heuristic,23,False,0.0
306,mult_heuristic,23,False,0.0
315,mult_heuristic,23,False,0.0
19374,mult_heuristic,23,False,0.0
14240,mult_heuristic,23,False,0.0
19337,sum_heuristic,23,False,0.0
19353,mult_heuristic,23,False,0.0
326,mult_heuristic,23,False,0.0
6162,mult_heuristic,23,False,0.0
12875,mult_heuristic,23,False,0.0
12884,sum_heuristic,23,False,0.0
15258,mult_heuristic,23,False,0.0
2220,mult_heuristic,23,False,0.0
18736,mult_heuristic,23,False,0.0
18706,mult_heuristic,23,False,0.0
7714,mult_heuristic,23,False,0.0
7715,mult_heuristic,23,False,0.0
11650,mult_heuristic,23,False,0.0
11770,mult_heuristic,23,False,0.0
15139,mult_heuristic,23,False,0.0
2264,mult_heuristic,23,False,0.0
15279,mult_heuristic,23,False,0.0
15282,mult_heuristic,23,False,0.0
15127,mult_heuristic,23,False,0.0
15093,mult_heuristic,23,False,0.0
11859,sum_heuristic,23,False,0.0
11870,mult_heuristic,23,False,0.0
11810,sum_heuristic,23,False,0.0
11819,mult_heuristic,23,False,0.0
18846,mult_heuristic,23,False,0.0
593,mult_heuristic,23,False,0.0
607,mult_heuristic,23,False,0.0
15150,mult_heuristic,23,False,0.0
15119,mult_heuristic,23,False,0.0
15123,mult_heuristic,23,False,0.0
15126,mult_heuristic,23,False,0.0
15417,mult_heuristic,23,False,0.0
18649,mult_heuristic,23,False,0.0
682,mult_heuristic,23,False,0.0
7819,mult_heuristic,23,False,0.0
7833,sum_heuristic,23,False,0.0
11531,mult_heuristic,23,False,0.0
11734,mult_heuristic,23,False,0.0
11688,mult_heuristic,23,False,0.0
11547,sum_heuristic,23,False,0.0
11494,mult_heuristic,23,False,0.0
11502,mult_heuristic,23,False,0.0
4037,mult_heuristic,23,False,0.0
2201,mult_heuristic,23,False,0.0
15415,mult_heuristic,23,False,0.0
627,mult_heuristic,23,False,0.0
18734,mult_heuristic,23,False,0.0
2291,mult_heuristic,23,False,0.0
15202,mult_heuristic,23,False,0.0
15227,mult_heuristic,23,False,0.0
2314,mult_heuristic,23,False,0.0
11663,mult_heuristic,23,False,0.0
3942,mult_heuristic,23,False,0.0
3889,mult_heuristic,23,False,0.0
7619,sum_heuristic,23,False,0.0
4015,mult_heuristic,23,False,0.0
7783,mult_heuristic,23,False,0.0
7771,sum_heuristic,23,False,0.0
685,mult_heuristic,23,False,0.0
686,mult_heuristic,23,False,0.0
689,mult_heuristic,23,False,0.0
4000,mult_heuristic,23,False,0.0
18615,mult_heuristic,23,False,0.0
18562,sum_heuristic,23,False,0.0
18580,mult_heuristic,23,False,0.0
5790,mult_heuristic,23,False,0.0
7885,mult_heuristic,23,False,0.0
11371,sum_heuristic,23,False,0.0
18645,mult_heuristic,23,False,0.0
2223,mult_heuristic,23,False,0.0
15328,mult_heuristic,23,False,0.0
15343,sum_heuristic,23,False,0.0
15358,mult_heuristic,23,False,0.0
15298,mult_heuristic,23,False,0.0
11577,mult_heuristic,23,False,0.0
11539,mult_heuristic,23,False,0.0
3955,mult_heuristic,23,False,0.0
7705,mult_heuristic,23,False,0.0
646,mult_heuristic,23,False,0.0
657,mult_heuristic,23,False,0.0
18642,sum_heuristic,23,False,0.0
2097,mult_heuristic,23,False,0.0
15552,mult_heuristic,23,False,0.0
15555,mult_heuristic,23,False,0.0
4057,mult_heuristic,23,False,0.0
11477,mult_heuristic,23,False,0.0
7900,mult_heuristic,23,False,0.0
7852,mult_heuristic,23,False,0.0
4110,mult_heuristic,23,False,0.0
4115,mult_heuristic,23,False,0.0
11282,mult_heuristic,23,False,0.0
11295,mult_heuristic,23,False,0.0
7952,sum_heuristic,23,False,0.0
5741,mult_heuristic,23,False,0.0
5744,mult_heuristic,23,False,0.0
2091,sum_heuristic,23,False,0.0
15386,sum_heuristic,23,False,0.0
2219,mult_heuristic,23,False,0.0
11483,mult_heuristic,23,False,0.0
11425,sum_heuristic,23,False,0.0
11443,mult_heuristic,23,False,0.0
11446,sum_heuristic,23,False,0.0
15524,mult_heuristic,23,False,0.0
4071,mult_heuristic,23,False,0.0
15462,sum_heuristic,23,False,0.0
15472,mult_heuristic,23,False,0.0
15480,mult_heuristic,23,False,0.0
15486,mult_heuristic,23,False,0.0
15432,sum_heuristic,23,False,0.0
15383,mult_heuristic,23,False,0.0
758,mult_heuristic,23,False,0.0
18442,mult_heuristic,23,False,0.0
5710,mult_heuristic,23,False,0.0
15602,mult_heuristic,23,False,0.0
15605,mult_heuristic,23,False,0.0
4142,mult_heuristic,23,False,0.0
11233,sum_heuristic,23,False,0.0
11128,mult_heuristic,23,False,0.0
11135,mult_heuristic,23,False,0.0
15735,sum_heuristic,23,False,0.0
11206,mult_heuristic,23,False,0.0
5752,mult_heuristic,23,False,0.0
5762,sum_heuristic,23,False,0.0
745,sum_heuristic,23,False,0.0
2142,sum_heuristic,23,False,0.0
15497,mult_heuristic,23,False,0.0
15513,mult_heuristic,23,False,0.0
2161,mult_heuristic,23,False,0.0
8022,mult_heuristic,23,False,0.0
11107,mult_heuristic,23,False,0.0
733,mult_heuristic,23,False,0.0
18541,mult_heuristic,23,False,0.0
18544,mult_heuristic,23,False,0.0
741,mult_heuristic,23,False,0.0
11376,mult_heuristic,23,False,0.0
11378,sum_heuristic,23,False,0.0
11346,mult_heuristic,23,False,0.0
11357,mult_heuristic,23,False,0.0
14080,sum_heuristic,23,False,0.0
12848,sum_heuristic,23,False,0.0
12803,mult_heuristic,23,False,0.0
12807,mult_heuristic,23,False,0.0
12810,mult_heuristic,23,False,0.0
2748,mult_heuristic,23,False,0.0
6228,mult_heuristic,23,False,0.0
6238,mult_heuristic,23,False,0.0
12974,mult_heuristic,23,False,0.0
12991,mult_heuristic,23,False,0.0
2796,mult_heuristic,23,False,0.0
14118,mult_heuristic,23,False,0.0
14141,mult_heuristic,23,False,0.0
19415,mult_heuristic,23,False,0.0
7038,mult_heuristic,23,False,0.0
14085,mult_heuristic,23,False,0.0
14102,mult_heuristic,23,False,0.0
14064,mult_heuristic,23,False,0.0
3291,mult_heuristic,23,False,0.0
13089,mult_heuristic,23,False,0.0
3336,mult_heuristic,23,False,0.0
6934,mult_heuristic,23,False,0.0
6936,sum_heuristic,23,False,0.0
19439,mult_heuristic,23,False,0.0
19411,sum_heuristic,23,False,0.0
8048,mult_heuristic,23,False,0.0
8062,mult_heuristic,23,False,0.0
7942,mult_heuristic,23,False,0.0
18458,mult_heuristic,23,False,0.0
775,mult_heuristic,23,False,0.0
1987,mult_heuristic,23,False,0.0
1998,sum_heuristic,23,False,0.0
1999,mult_heuristic,23,False,0.0
18428,mult_heuristic,23,False,0.0
18375,mult_heuristic,23,False,0.0
5685,mult_heuristic,23,False,0.0
8074,mult_heuristic,23,False,0.0
8039,mult_heuristic,23,False,0.0
15584,mult_heuristic,23,False,0.0
15593,mult_heuristic,23,False,0.0
15595,mult_heuristic,23,False,0.0
11041,mult_heuristic,23,False,0.0
11055,sum_heuristic,23,False,0.0
11060,mult_heuristic,23,False,0.0
11067,mult_heuristic,23,False,0.0
15803,mult_heuristic,23,False,0.0
11238,mult_heuristic,23,False,0.0
11247,sum_heuristic,23,False,0.0
11257,mult_heuristic,23,False,0.0
11415,mult_heuristic,23,False,0.0
2058,mult_heuristic,23,False,0.0
15629,mult_heuristic,23,False,0.0
15634,mult_heuristic,23,False,0.0
