,heuristic,solution_len,acc,beam_width
6971,sum_heuristic,497,True,2
6972,sum_heuristic,6646,False,4
6973,sum_heuristic,1262,False,2
6974,mult_heuristic,292,False,1
6975,sum_heuristic,2815,True,4
6976,mult_heuristic,1061,True,3
6977,mult_heuristic,1281,True,4
6978,mult_heuristic,846,True,3
6979,sum_heuristic,1365,True,4
6980,sum_heuristic,3442,False,3
6981,sum_heuristic,3372,False,3
6982,sum_heuristic,5909,False,4
6983,sum_heuristic,2573,True,4
6984,mult_heuristic,10332,False,5
6985,sum_heuristic,6208,False,4
6986,sum_heuristic,9900,False,5
6987,sum_heuristic,1628,True,3
6988,sum_heuristic,6064,False,4
6989,mult_heuristic,2289,True,5
6990,mult_heuristic,1318,False,2
6991,mult_heuristic,957,True,3
6992,mult_heuristic,9526,False,5
6993,mult_heuristic,220,True,1
6994,sum_heuristic,1586,True,4
6995,sum_heuristic,1579,True,3
6996,mult_heuristic,1298,False,2
6997,sum_heuristic,1252,True,4
6998,sum_heuristic,1678,True,4
6999,mult_heuristic,801,True,3
7000,sum_heuristic,9768,False,5
7001,sum_heuristic,1813,True,5
7002,mult_heuristic,1781,True,5
7003,mult_heuristic,298,False,1
7004,sum_heuristic,1728,True,5
7005,mult_heuristic,463,True,2
7006,sum_heuristic,1398,True,4
7007,sum_heuristic,292,False,1
7008,sum_heuristic,1815,True,5
7009,mult_heuristic,865,True,3
7010,sum_heuristic,303,False,1
7011,mult_heuristic,297,False,1
7012,sum_heuristic,3470,False,3
7013,mult_heuristic,3535,False,3
7014,sum_heuristic,851,True,2
7015,mult_heuristic,3405,False,3
7016,mult_heuristic,3536,True,4
7017,mult_heuristic,1486,True,4
7018,mult_heuristic,3493,False,3
7019,sum_heuristic,1303,False,2
7020,sum_heuristic,2385,True,4
7021,sum_heuristic,1288,True,4
7022,mult_heuristic,306,False,1
7023,sum_heuristic,1237,False,2
7024,mult_heuristic,9528,False,5
7025,mult_heuristic,2399,True,3
7026,mult_heuristic,1290,False,2
7027,sum_heuristic,9517,False,5
7028,sum_heuristic,2374,True,5
7029,mult_heuristic,1233,False,2
7030,mult_heuristic,301,False,1
7031,mult_heuristic,1870,True,3
7032,sum_heuristic,1302,True,4
7033,sum_heuristic,1305,True,4
7034,mult_heuristic,2054,True,5
7035,mult_heuristic,3819,False,3
7036,mult_heuristic,9994,False,5
7037,mult_heuristic,1759,True,5
7038,sum_heuristic,1271,False,2
7039,mult_heuristic,297,False,1
7040,mult_heuristic,1233,False,2
7041,mult_heuristic,9579,False,5
7042,sum_heuristic,226,True,1
7043,sum_heuristic,471,True,2
7044,mult_heuristic,594,True,2
7045,sum_heuristic,1797,True,5
7046,mult_heuristic,6085,False,4
7047,mult_heuristic,6281,False,4
7048,sum_heuristic,293,False,1
7049,mult_heuristic,6246,False,4
7050,mult_heuristic,233,True,1
7051,mult_heuristic,279,False,1
7052,mult_heuristic,234,True,1
7053,sum_heuristic,1869,True,5
7054,sum_heuristic,9981,False,5
7055,sum_heuristic,6318,False,4
7056,sum_heuristic,3505,False,3
7057,sum_heuristic,1869,True,5
7058,sum_heuristic,3648,False,3
7059,sum_heuristic,9811,False,5
7060,sum_heuristic,2063,True,5
7061,sum_heuristic,9867,False,5
7062,sum_heuristic,9453,False,5
7063,mult_heuristic,3554,False,3
7064,sum_heuristic,870,True,3
7065,mult_heuristic,1115,True,3
7066,mult_heuristic,3545,False,3
7067,mult_heuristic,297,False,1
7068,mult_heuristic,1635,True,4
7069,mult_heuristic,1237,False,2
7070,sum_heuristic,1279,False,2
7071,mult_heuristic,2359,True,4
7072,mult_heuristic,1681,True,3
7073,sum_heuristic,1729,True,3
7074,sum_heuristic,298,False,1
7075,sum_heuristic,1895,True,5
7076,sum_heuristic,842,True,3
7077,sum_heuristic,3472,False,3
7078,mult_heuristic,1561,True,4
7079,mult_heuristic,294,False,1
7080,sum_heuristic,277,False,1
7081,mult_heuristic,9503,False,5
7082,mult_heuristic,2366,True,3
7083,sum_heuristic,1246,False,2
7084,sum_heuristic,1272,True,4
7085,sum_heuristic,2186,True,3
7086,mult_heuristic,1270,False,2
7087,sum_heuristic,289,False,1
7088,mult_heuristic,2018,True,5
7089,sum_heuristic,1362,False,2
7090,mult_heuristic,1410,True,3
7091,sum_heuristic,3451,False,3
7092,sum_heuristic,6010,True,5
7093,mult_heuristic,1337,True,4
7094,sum_heuristic,1257,False,2
7095,sum_heuristic,297,False,1
7096,sum_heuristic,1497,True,4
7097,sum_heuristic,1293,False,2
7098,sum_heuristic,6492,False,4
7099,mult_heuristic,1712,True,5
7100,sum_heuristic,1227,False,2
7101,sum_heuristic,4502,True,4
7102,mult_heuristic,518,True,2
7103,mult_heuristic,556,True,2
7104,sum_heuristic,1271,False,2
7105,mult_heuristic,223,True,1
7106,mult_heuristic,1281,False,2
7107,sum_heuristic,1223,False,2
7108,sum_heuristic,709,True,2
7109,mult_heuristic,455,True,2
7110,sum_heuristic,4250,True,5
7111,sum_heuristic,306,False,1
7112,mult_heuristic,2434,True,4
7113,mult_heuristic,3434,False,3
7114,sum_heuristic,942,True,3
7115,sum_heuristic,3526,False,3
7116,mult_heuristic,885,True,2
7117,mult_heuristic,1269,False,2
7118,mult_heuristic,2075,True,4
7119,sum_heuristic,3502,False,3
7120,sum_heuristic,6131,False,4
7121,sum_heuristic,301,False,1
7122,mult_heuristic,297,False,1
7123,sum_heuristic,293,False,1
7124,sum_heuristic,1395,True,4
7125,sum_heuristic,9812,False,5
7126,sum_heuristic,289,False,1
7127,sum_heuristic,1317,True,4
7128,mult_heuristic,284,False,1
7129,sum_heuristic,1434,True,4
7130,sum_heuristic,263,False,1
7131,mult_heuristic,10390,False,5
7132,sum_heuristic,279,False,1
7133,sum_heuristic,1318,False,2
7134,sum_heuristic,976,True,3
7135,sum_heuristic,847,True,3
7136,sum_heuristic,4947,True,5
7137,mult_heuristic,1316,True,4
7138,mult_heuristic,1215,False,2
7139,sum_heuristic,461,True,2
7140,sum_heuristic,2199,True,5
7141,mult_heuristic,490,True,2
7142,sum_heuristic,3619,False,3
7143,mult_heuristic,470,True,2
7144,sum_heuristic,1082,True,3
7145,mult_heuristic,295,False,1
7146,sum_heuristic,841,True,3
7147,sum_heuristic,865,True,3
7148,mult_heuristic,850,True,3
7149,sum_heuristic,292,False,1
7150,mult_heuristic,2083,True,4
7151,sum_heuristic,591,True,2
7152,mult_heuristic,3404,False,3
7153,sum_heuristic,1269,False,2
7154,mult_heuristic,5621,True,5
7155,mult_heuristic,506,True,2
7156,sum_heuristic,306,False,1
7157,sum_heuristic,807,True,3
7158,mult_heuristic,6092,False,4
7159,sum_heuristic,1207,False,2
7160,sum_heuristic,1332,True,4
7161,sum_heuristic,6183,False,4
7162,sum_heuristic,301,False,1
7163,mult_heuristic,1247,False,2
7164,mult_heuristic,2132,True,5
7165,sum_heuristic,9867,False,5
7166,sum_heuristic,1667,True,4
7167,mult_heuristic,1855,True,5
7168,sum_heuristic,971,True,3
7169,sum_heuristic,237,True,1
7170,sum_heuristic,1266,False,2
7171,sum_heuristic,1219,False,2
7172,sum_heuristic,1259,False,2
7173,sum_heuristic,1213,False,2
7174,mult_heuristic,3782,True,5
7175,sum_heuristic,1911,True,5
7176,mult_heuristic,790,True,3
7177,mult_heuristic,3568,True,4
7178,mult_heuristic,1821,True,5
7179,mult_heuristic,483,True,2
7180,sum_heuristic,954,True,3
7181,sum_heuristic,586,True,2
7182,mult_heuristic,281,False,1
7183,mult_heuristic,1781,True,4
7184,mult_heuristic,497,True,2
7185,mult_heuristic,942,True,3
7186,sum_heuristic,1712,True,5
7187,mult_heuristic,501,True,2
7188,sum_heuristic,4247,True,4
7189,mult_heuristic,933,True,3
7190,sum_heuristic,3645,False,3
7191,mult_heuristic,1273,True,4
7192,mult_heuristic,1305,False,2
7193,sum_heuristic,9366,False,5
7194,sum_heuristic,3485,False,3
7195,mult_heuristic,1895,True,5
7196,sum_heuristic,3415,False,3
7197,sum_heuristic,5611,True,5
7198,sum_heuristic,6372,False,4
7199,sum_heuristic,6169,False,4
7200,sum_heuristic,2097,True,3
7201,mult_heuristic,298,False,1
7202,sum_heuristic,1801,True,5
7203,sum_heuristic,1808,True,5
7204,sum_heuristic,297,False,1
7205,mult_heuristic,795,True,3
7206,mult_heuristic,1286,False,2
7207,mult_heuristic,964,True,3
7208,sum_heuristic,277,False,1
7209,sum_heuristic,1271,False,2
7210,sum_heuristic,294,False,1
7211,sum_heuristic,3187,False,3
7212,mult_heuristic,237,True,1
7213,mult_heuristic,562,True,2
7214,mult_heuristic,6657,False,4
7215,mult_heuristic,917,True,2
7216,mult_heuristic,5338,True,5
7217,mult_heuristic,6472,False,4
7218,sum_heuristic,223,True,1
7219,mult_heuristic,244,True,1
7220,sum_heuristic,1276,False,2
7221,sum_heuristic,279,False,1
7222,mult_heuristic,2318,True,3
7223,mult_heuristic,1798,True,5
7224,mult_heuristic,297,False,1
7225,mult_heuristic,284,False,1
7226,sum_heuristic,6423,False,4
7227,sum_heuristic,3486,False,3
7228,mult_heuristic,483,True,2
7229,sum_heuristic,2516,True,4
7230,sum_heuristic,2173,True,5
7231,mult_heuristic,1223,False,2
7232,mult_heuristic,1883,True,5
7233,mult_heuristic,3524,False,3
7234,mult_heuristic,295,False,1
7235,sum_heuristic,873,True,2
7236,sum_heuristic,1848,True,5
7237,sum_heuristic,237,True,1
7238,sum_heuristic,1235,False,2
7239,mult_heuristic,6517,False,4
7240,mult_heuristic,6138,False,4
7241,mult_heuristic,237,True,1
7242,sum_heuristic,1901,True,5
7243,mult_heuristic,1273,True,4
7244,mult_heuristic,292,False,1
7245,sum_heuristic,9805,False,5
7246,mult_heuristic,297,False,1
7247,mult_heuristic,1247,False,2
7248,mult_heuristic,292,False,1
7249,sum_heuristic,3679,False,3
7250,sum_heuristic,973,True,2
7251,mult_heuristic,6358,False,4
7252,mult_heuristic,1228,True,4
7253,sum_heuristic,9502,False,5
7254,sum_heuristic,1290,False,2
7255,sum_heuristic,1291,False,2
7256,sum_heuristic,6324,False,4
7257,sum_heuristic,237,True,1
7258,sum_heuristic,1794,True,5
7259,mult_heuristic,1488,True,4
7260,mult_heuristic,1829,True,5
7261,sum_heuristic,9749,False,5
7262,sum_heuristic,3654,False,3
7263,mult_heuristic,1449,True,3
7264,mult_heuristic,1257,False,2
7265,sum_heuristic,4511,True,5
7266,sum_heuristic,298,False,1
7267,sum_heuristic,226,True,1
7268,sum_heuristic,1859,True,5
7269,sum_heuristic,1399,True,4
7270,sum_heuristic,5872,False,4
7271,mult_heuristic,276,False,1
7272,sum_heuristic,285,False,1
7273,sum_heuristic,6035,False,4
7274,sum_heuristic,6464,False,4
7275,sum_heuristic,1240,False,2
7276,mult_heuristic,301,False,1
7277,sum_heuristic,289,False,1
7278,mult_heuristic,1229,False,2
7279,sum_heuristic,6444,False,4
7280,sum_heuristic,1255,False,2
7281,sum_heuristic,988,True,3
7282,sum_heuristic,1864,True,5
7283,sum_heuristic,4052,True,4
7284,sum_heuristic,1120,True,2
7285,mult_heuristic,6335,False,4
7286,sum_heuristic,237,True,1
7287,sum_heuristic,237,True,1
7288,sum_heuristic,1708,True,4
7289,sum_heuristic,229,True,1
7290,mult_heuristic,5298,True,5
7291,mult_heuristic,1854,True,5
7292,sum_heuristic,2170,True,4
7293,mult_heuristic,3425,False,3
7294,mult_heuristic,2390,True,5
7295,mult_heuristic,315,False,1
7296,mult_heuristic,6343,False,4
7297,sum_heuristic,1785,True,5
7298,sum_heuristic,9772,False,5
7299,mult_heuristic,5069,True,5
7300,mult_heuristic,6227,False,4
7301,sum_heuristic,1590,True,4
7302,sum_heuristic,1582,True,4
7303,sum_heuristic,2444,True,5
7304,sum_heuristic,3520,False,3
7305,sum_heuristic,1318,False,2
7306,sum_heuristic,1756,True,5
7307,sum_heuristic,3634,False,3
7308,mult_heuristic,856,True,3
7309,sum_heuristic,1238,False,2
7310,sum_heuristic,962,True,3
7311,mult_heuristic,1519,True,4
7312,sum_heuristic,1245,False,2
7313,mult_heuristic,580,True,2
7314,sum_heuristic,3441,True,5
7315,mult_heuristic,1138,True,3
7316,sum_heuristic,3314,False,3
7317,sum_heuristic,9488,False,5
7318,mult_heuristic,795,True,3
7319,mult_heuristic,1556,True,4
7320,sum_heuristic,2519,True,3
7321,mult_heuristic,222,True,1
7322,sum_heuristic,1515,True,4
7323,sum_heuristic,4158,True,5
7324,mult_heuristic,3387,False,3
7325,sum_heuristic,3934,True,4
7326,mult_heuristic,1347,True,4
7327,mult_heuristic,3520,False,3
7328,sum_heuristic,1238,False,2
7329,mult_heuristic,6177,False,4
7330,mult_heuristic,1698,True,5
7331,sum_heuristic,306,False,1
7332,mult_heuristic,301,False,1
7333,sum_heuristic,457,True,2
7334,mult_heuristic,3830,True,5
7335,mult_heuristic,1035,True,3
7336,sum_heuristic,294,False,1
7337,mult_heuristic,1293,False,2
7338,mult_heuristic,9725,False,5
7339,sum_heuristic,1281,False,2
7340,sum_heuristic,1489,True,4
7341,mult_heuristic,3393,True,5
7342,sum_heuristic,315,False,1
7343,mult_heuristic,3482,False,3
7344,sum_heuristic,1928,True,5
7345,sum_heuristic,3617,False,3
7346,mult_heuristic,1284,False,2
7347,sum_heuristic,1276,False,2
7348,sum_heuristic,3489,False,3
7349,mult_heuristic,297,False,1
7350,sum_heuristic,2344,True,5
7351,mult_heuristic,1668,True,4
7352,sum_heuristic,1309,True,4
7353,mult_heuristic,1976,True,5
7354,sum_heuristic,1249,True,4
7355,sum_heuristic,6387,False,4
7356,sum_heuristic,285,False,1
7357,sum_heuristic,531,True,2
7358,sum_heuristic,1245,False,2
7359,mult_heuristic,297,False,1
7360,mult_heuristic,237,True,1
7361,sum_heuristic,9384,False,5
7362,sum_heuristic,1004,True,3
7363,sum_heuristic,1250,False,2
7364,mult_heuristic,858,True,3
7365,mult_heuristic,869,True,3
7366,mult_heuristic,2065,True,5
7367,mult_heuristic,1284,False,2
7368,mult_heuristic,10062,False,5
7369,sum_heuristic,3414,False,3
7370,sum_heuristic,3584,False,3
7371,sum_heuristic,1440,True,4
7372,mult_heuristic,461,True,2
7373,mult_heuristic,3205,True,5
7374,sum_heuristic,677,True,2
7375,sum_heuristic,2584,True,4
7376,mult_heuristic,292,False,1
7377,sum_heuristic,506,True,2
7378,sum_heuristic,301,False,1
7379,mult_heuristic,602,True,2
7380,sum_heuristic,2120,True,5
7381,sum_heuristic,6536,False,4
7382,sum_heuristic,444,True,2
7383,mult_heuristic,297,False,1
7384,mult_heuristic,5979,False,4
7385,sum_heuristic,1228,False,2
7386,sum_heuristic,237,True,1
7387,mult_heuristic,933,True,2
7388,mult_heuristic,1527,True,4
7389,sum_heuristic,1039,True,3
7390,mult_heuristic,3496,False,3
7391,mult_heuristic,1259,False,2
7392,sum_heuristic,1266,False,2
7393,sum_heuristic,3477,False,3
7394,mult_heuristic,297,False,1
7395,sum_heuristic,1253,False,2
7396,sum_heuristic,297,False,1
7397,sum_heuristic,491,True,2
7398,mult_heuristic,1284,False,2
7399,sum_heuristic,1327,False,2
7400,mult_heuristic,1240,False,2
7401,mult_heuristic,2148,True,5
7402,sum_heuristic,1106,True,3
7403,mult_heuristic,937,True,3
7404,mult_heuristic,2046,True,3
7405,sum_heuristic,3513,False,3
7406,mult_heuristic,1605,True,4
7407,mult_heuristic,2311,True,5
7408,sum_heuristic,6257,False,4
7409,mult_heuristic,1805,True,5
7410,sum_heuristic,300,False,1
7411,sum_heuristic,9773,False,5
7412,mult_heuristic,3576,True,5
7413,mult_heuristic,1387,True,4
7414,sum_heuristic,2365,True,5
7415,sum_heuristic,1226,False,2
7416,sum_heuristic,831,True,3
7417,mult_heuristic,2759,True,4
7418,sum_heuristic,6407,False,4
7419,sum_heuristic,292,False,1
7420,mult_heuristic,1228,False,2
7421,mult_heuristic,1274,False,2
7422,sum_heuristic,9694,False,5
7423,sum_heuristic,5129,True,4
7424,sum_heuristic,4437,True,5
7425,sum_heuristic,1318,False,2
7426,sum_heuristic,2081,True,5
7427,mult_heuristic,285,False,1
7428,mult_heuristic,5989,False,4
7429,mult_heuristic,9514,False,5
7430,mult_heuristic,1308,False,2
7431,mult_heuristic,297,False,1
7432,mult_heuristic,1315,False,2
7433,sum_heuristic,1061,True,3
7434,sum_heuristic,230,True,1
7435,sum_heuristic,474,True,2
7436,mult_heuristic,237,True,1
7437,sum_heuristic,847,True,3
7438,mult_heuristic,3471,False,3
7439,sum_heuristic,6593,False,4
7440,sum_heuristic,3281,False,3
7441,sum_heuristic,880,True,2
7442,sum_heuristic,1246,False,2
7443,sum_heuristic,292,False,1
7444,mult_heuristic,226,True,1
7445,sum_heuristic,3353,False,3
7446,mult_heuristic,3685,False,3
7447,sum_heuristic,1288,True,4
7448,mult_heuristic,1334,True,4
7449,mult_heuristic,3244,True,5
7450,mult_heuristic,485,True,2
7451,mult_heuristic,3551,False,3
7452,sum_heuristic,807,True,3
7453,mult_heuristic,1771,True,5
7454,sum_heuristic,234,True,1
7455,mult_heuristic,936,True,3
7456,mult_heuristic,1279,False,2
7457,mult_heuristic,1239,False,2
7458,mult_heuristic,233,True,1
7459,mult_heuristic,1245,False,2
7460,sum_heuristic,237,True,1
7461,mult_heuristic,822,True,3
7462,mult_heuristic,6228,False,4
7463,mult_heuristic,1839,True,3
7464,sum_heuristic,3392,False,3
7465,mult_heuristic,232,True,1
7466,sum_heuristic,233,True,1
7467,mult_heuristic,1204,False,2
7468,sum_heuristic,1226,False,2
7469,sum_heuristic,1253,True,4
7470,mult_heuristic,1615,True,3
7471,sum_heuristic,1347,False,2
7472,sum_heuristic,1714,True,5
7473,mult_heuristic,300,False,1
7474,sum_heuristic,2095,True,3
7475,mult_heuristic,1264,False,2
7476,sum_heuristic,1261,False,2
7477,mult_heuristic,3590,False,3
7478,sum_heuristic,486,True,2
7479,sum_heuristic,297,False,1
7480,sum_heuristic,233,True,1
7481,mult_heuristic,237,True,1
7482,mult_heuristic,2005,True,3
7483,sum_heuristic,2359,True,5
7484,sum_heuristic,6078,False,4
7485,sum_heuristic,2098,True,5
7486,mult_heuristic,306,False,1
7487,sum_heuristic,2852,True,4
7488,mult_heuristic,2093,True,5
7489,sum_heuristic,2671,True,3
7490,mult_heuristic,293,False,1
7491,sum_heuristic,6202,False,4
7492,sum_heuristic,2928,True,4
7493,mult_heuristic,1263,True,4
7494,mult_heuristic,462,True,2
7495,mult_heuristic,301,False,1
7496,mult_heuristic,3439,False,3
7497,mult_heuristic,2776,True,4
7498,sum_heuristic,1916,True,5
7499,sum_heuristic,2953,True,5
7500,mult_heuristic,1857,True,5
7501,mult_heuristic,813,True,2
7502,mult_heuristic,2264,True,3
7503,sum_heuristic,1827,True,5
7504,mult_heuristic,1215,False,2
7505,sum_heuristic,1341,True,4
7506,sum_heuristic,1577,True,4
7507,mult_heuristic,533,True,2
7508,sum_heuristic,6153,False,4
7509,sum_heuristic,3411,True,5
7510,mult_heuristic,1564,True,4
7511,mult_heuristic,1813,True,5
7512,sum_heuristic,3360,False,3
7513,sum_heuristic,772,True,3
7514,sum_heuristic,244,True,1
7515,mult_heuristic,804,True,3
7516,sum_heuristic,1257,False,2
7517,mult_heuristic,829,True,2
7518,sum_heuristic,3429,False,3
7519,sum_heuristic,306,False,1
7520,mult_heuristic,850,True,3
7521,sum_heuristic,279,False,1
7522,mult_heuristic,842,True,3
7523,sum_heuristic,2844,True,3
7524,sum_heuristic,306,False,1
7525,mult_heuristic,2184,True,5
7526,sum_heuristic,3864,True,5
7527,sum_heuristic,297,False,1
7528,mult_heuristic,2708,True,3
7529,sum_heuristic,1225,False,2
7530,sum_heuristic,500,True,2
7531,mult_heuristic,1228,False,2
7532,mult_heuristic,1333,True,4
7533,mult_heuristic,297,False,1
7534,sum_heuristic,473,True,2
7535,sum_heuristic,5925,True,5
7536,sum_heuristic,863,True,3
7537,mult_heuristic,242,True,1
7538,mult_heuristic,3566,False,3
7539,sum_heuristic,1819,True,5
7540,sum_heuristic,2586,True,4
7541,sum_heuristic,3720,False,3
7542,mult_heuristic,1291,False,2
7543,sum_heuristic,1233,False,2
7544,sum_heuristic,2294,True,3
7545,mult_heuristic,846,True,3
7546,sum_heuristic,9704,False,5
7547,sum_heuristic,297,False,1
7548,mult_heuristic,6442,False,4
7549,sum_heuristic,9926,False,5
7550,mult_heuristic,2398,True,5
7551,sum_heuristic,3585,False,3
7552,mult_heuristic,286,False,1
7553,sum_heuristic,3463,False,3
7554,mult_heuristic,220,True,1
7555,mult_heuristic,581,True,2
7556,sum_heuristic,5435,True,5
7557,mult_heuristic,1288,True,4
7558,mult_heuristic,1291,False,2
7559,sum_heuristic,2643,True,4
7560,sum_heuristic,6364,False,4
7561,sum_heuristic,3318,False,3
7562,mult_heuristic,833,True,2
7563,sum_heuristic,579,True,2
7564,mult_heuristic,3502,False,3
7565,mult_heuristic,1277,True,4
7566,sum_heuristic,301,False,1
7567,mult_heuristic,3456,False,3
7568,mult_heuristic,587,True,2
7569,mult_heuristic,1225,True,4
7570,mult_heuristic,1265,False,2
7571,mult_heuristic,9220,False,5
7572,sum_heuristic,1195,False,2
7573,mult_heuristic,1570,True,4
7574,mult_heuristic,1578,True,3
7575,sum_heuristic,237,True,1
7576,mult_heuristic,2110,True,4
7577,mult_heuristic,3490,False,3
7578,sum_heuristic,813,True,3
7579,sum_heuristic,1478,True,4
7580,sum_heuristic,9587,False,5
7581,sum_heuristic,237,True,1
7582,sum_heuristic,851,True,3
7583,sum_heuristic,3152,True,5
7584,mult_heuristic,2248,True,4
7585,mult_heuristic,614,True,2
7586,sum_heuristic,854,True,3
7587,mult_heuristic,9745,False,5
7588,mult_heuristic,297,False,1
7589,sum_heuristic,1088,True,3
7590,mult_heuristic,6214,False,4
7591,mult_heuristic,285,False,1
7592,sum_heuristic,2184,True,4
7593,sum_heuristic,6239,False,4
7594,sum_heuristic,6162,False,4
7595,mult_heuristic,1180,True,4
7596,sum_heuristic,3435,False,3
7597,sum_heuristic,1223,False,2
7598,mult_heuristic,766,True,3
7599,sum_heuristic,818,True,3
7600,mult_heuristic,301,False,1
